,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Churn,CLTV
1427,92398,Male,0,1,0,9,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,79.9,1,4748
1428,92399,Male,1,0,0,32,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),96.15,1,2246
1429,92404,Female,0,1,0,70,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Credit card (automatic),65.3,1,5591
1430,92411,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.65,1,5717
1431,92505,Male,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,84.65,1,4261
1432,92509,Female,1,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.55,1,5948
1433,92530,Female,0,0,0,13,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,31.05,1,5131
1434,92536,Male,0,0,0,7,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,51.0,1,3736
1435,92548,Female,0,1,1,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),44.35,1,4599
1436,92557,Female,0,0,0,7,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.7,1,3109
1437,92582,Male,0,0,1,54,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),55.0,1,5282
1438,92583,Female,1,0,0,5,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,84.85,1,3305
1439,92590,Male,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.65,1,5443
1440,92591,Male,0,1,0,33,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,73.9,1,5374
1441,92592,Female,0,1,0,55,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,77.75,1,4398
1442,92620,Female,1,1,0,6,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.35,1,5721
1443,92624,Female,0,0,0,8,1,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,0,Electronic check,84.95,1,4437
1444,92625,Male,0,0,0,11,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,73.85,1,3634
1445,92627,Male,0,1,0,49,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,1,Bank transfer (automatic),51.8,1,5375
1446,92629,Female,1,1,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,46.0,1,4531
1447,92630,Male,1,0,0,15,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.4,1,3621
1448,92648,Male,1,1,0,16,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),71.8,1,3327
1449,92651,Male,1,1,0,44,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,0,Mailed check,88.4,1,2674
1450,92660,Female,0,0,1,5,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,46.0,1,4846
1451,92676,Male,0,0,0,4,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),51.75,1,3865
1452,92679,Male,0,1,0,30,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,94.4,1,2792
1453,92692,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.15,1,3208
1454,92805,Male,0,0,0,9,0,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),34.7,1,5352
1455,92807,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,81.1,1,2075
1456,92821,Female,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.55,1,3797
1457,92823,Female,0,0,0,61,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,106.6,1,4183
1458,92833,Male,0,1,0,59,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Electronic check,106.75,1,4508
1459,92841,Female,0,0,0,3,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.45,1,3591
1460,92844,Female,0,0,0,3,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,97.9,1,4330
1461,92865,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Mailed check,55.7,1,4629
1462,92868,Male,0,0,0,13,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,79.8,1,5067
1463,92887,Female,0,1,0,18,0,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,39.05,1,2601
1464,93010,Female,1,1,0,3,1,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,83.9,1,3464
1465,93021,Female,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.85,1,5056
1466,93030,Female,0,0,0,1,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,53.55,1,2326
1467,93040,Female,0,1,0,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),93.9,1,6173
1468,93060,Male,0,1,0,68,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,113.15,1,4610
1469,93065,Female,1,1,0,26,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,84.95,1,4316
1470,93066,Male,0,1,0,11,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.5,1,5119
1471,93067,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.3,1,4266
1472,93105,Male,0,0,0,1,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,49.65,1,5338
1473,93108,Female,0,0,0,46,1,No,DSL,No,No,Yes,Yes,No,No,Two year,0,Credit card (automatic),54.35,1,2793
1474,93110,Male,0,0,0,4,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,88.45,1,2456
1475,93204,Male,1,0,0,22,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),90.5,1,5014
1476,93206,Male,0,1,0,9,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Mailed check,94.85,1,3016
1477,93207,Male,0,1,0,7,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.95,1,3296
1478,93212,Female,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),48.6,1,4207
1479,93221,Female,1,0,0,40,0,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,55.8,1,4272
1480,93223,Male,0,1,0,29,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.15,1,5189
1481,93224,Female,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.5,1,5948
1482,93235,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.2,1,5394
1483,93243,Female,0,1,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),74.75,1,3972
1484,93244,Male,0,0,0,23,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Mailed check,104.05,1,5963
1485,93252,Female,0,0,0,13,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,96.65,1,2110
1486,93254,Male,1,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,1,3491
1487,93255,Female,0,0,0,39,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.45,1,4811
1488,93261,Female,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.9,1,4633
1489,93263,Male,0,1,0,14,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,46.35,1,5360
1490,93266,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.95,1,2051
1491,93268,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,79.6,1,2199
1492,93272,Male,0,0,0,1,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,75.9,1,3389
1493,93274,Male,0,1,0,1,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,76.2,1,5973
1494,93277,Male,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.25,1,5437
1495,93287,Female,0,1,0,42,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,84.3,1,2514
1496,93292,Female,0,0,0,7,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.0,1,3735
1497,93312,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.25,1,4133
1498,93401,Female,1,0,0,10,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),84.6,1,3320
1499,93426,Female,0,1,1,17,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,24.1,1,4648
1500,93436,Female,0,0,1,1,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,60.0,1,4531
1501,93437,Male,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,86.55,1,4193
1502,93440,Female,1,1,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.85,1,3817
1503,93444,Female,0,0,0,39,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,50.75,1,4119
1504,93445,Female,1,1,0,58,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),105.5,1,5067
1505,93449,Male,1,0,0,6,1,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),85.15,1,5831
1506,93463,Male,0,1,0,22,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Electronic check,54.2,1,5102
1507,93465,Female,0,1,0,70,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,109.5,1,4191
1508,93501,Male,0,1,0,21,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,104.4,1,3796
1509,93513,Male,1,1,0,71,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),105.1,1,5725
1510,93518,Female,0,0,0,1,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,75.7,1,4884
1511,93528,Female,1,1,0,20,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,90.8,1,2312
1512,93531,Female,0,1,0,4,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,97.95,1,2570
1513,93532,Male,0,0,0,32,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),108.15,1,2541
1514,93536,Male,0,0,0,6,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),80.5,1,2181
1515,93545,Female,1,1,0,27,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),104.3,1,3444
1516,93549,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,71.35,1,5730
1517,93553,Female,0,0,0,13,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,89.4,1,2226
1518,93603,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.6,1,3618
1519,93606,Male,0,0,0,19,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.95,1,3670
1520,93612,Female,0,0,0,10,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),81.0,1,2946
1521,93618,Female,1,1,0,13,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.15,1,5101
1522,93628,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.15,1,5773
1523,93638,Female,1,1,0,68,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Credit card (automatic),96.55,1,5957
1524,93656,Female,0,0,0,39,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,1,Electronic check,95.55,1,2767
1525,93662,Female,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.65,1,4741
1526,93664,Female,1,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.3,1,3067
1527,93668,Female,0,0,0,36,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,87.55,1,2558
1528,93702,Female,1,0,0,15,1,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Mailed check,96.3,1,2933
1529,93711,Female,0,0,0,5,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.2,1,4109
1530,93720,Female,0,0,0,13,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,35.1,1,3104
1531,93726,Male,0,1,0,5,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,81.3,1,3819
1532,93901,Female,0,0,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.6,1,2843
1533,93908,Female,0,1,0,17,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.45,1,3670
1534,93921,Male,0,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,71.0,1,4207
1535,93925,Male,1,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.05,1,5095
1536,93927,Male,0,0,1,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.4,1,4067
1537,93954,Male,1,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.3,1,4962
1538,93955,Female,0,1,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),79.35,1,3492
1539,94010,Female,0,0,0,9,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),90.8,1,2578
1540,94014,Male,0,1,0,20,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.45,1,4773
1541,94028,Male,1,0,0,70,0,No phone service,DSL,No,No,No,No,Yes,Yes,One year,1,Electronic check,45.25,1,5824
1542,94040,Female,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.8,1,5475
1543,94061,Male,1,0,0,20,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),71.3,1,3684
1544,94063,Male,1,1,0,21,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.1,1,3853
1545,94080,Female,0,1,0,17,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,88.25,1,4041
1546,94089,Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),70.0,1,2928
1547,94104,Female,0,0,0,21,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,97.35,1,4321
1548,94112,Male,0,1,1,5,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),25.9,1,2102
1549,94114,Male,0,0,0,24,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),55.65,1,4126
1550,94115,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.65,1,2418
1551,94117,Female,0,0,0,10,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.6,1,4001
1552,94121,Female,1,0,0,1,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,86.0,1,5359
1553,94122,Female,0,0,0,53,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),106.95,1,5550
1554,94127,Male,0,0,0,3,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,29.6,1,2734
1555,94132,Male,1,1,0,46,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),59.9,1,4011
1556,94303,Female,0,1,0,49,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.6,1,5732
1557,94306,Male,0,0,0,11,0,No phone service,DSL,No,No,Yes,No,Yes,No,One year,1,Electronic check,41.6,1,3119
1558,94403,Male,0,0,0,45,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),100.85,1,4898
1559,94508,Male,0,1,1,37,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),40.2,1,3627
1560,94509,Male,0,1,0,49,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,84.5,1,4639
1561,94514,Female,1,0,0,14,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,78.95,1,5203
1562,94517,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,1,5418
1563,94521,Female,1,0,0,47,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),85.2,1,4661
1564,94553,Male,1,1,0,13,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.0,1,3714
1565,94555,Male,0,1,0,5,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,94.45,1,4580
1566,94556,Male,1,0,0,3,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.0,1,5960
1567,94558,Female,1,1,0,26,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,93.85,1,2591
1568,94561,Female,1,1,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.0,1,4819
1569,94567,Female,0,1,0,9,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,48.75,1,4359
1570,94568,Male,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,84.85,1,3086
1571,94569,Male,0,0,0,12,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,56.65,1,3043
1572,94572,Female,0,0,0,42,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,0,Credit card (automatic),73.9,1,2774
1573,94574,Female,0,1,0,33,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.5,1,5194
1574,94587,Female,0,0,0,31,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,89.9,1,2031
1575,94588,Male,1,1,0,18,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,78.55,1,3521
1576,94601,Male,0,1,0,42,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,99.45,1,4624
1577,94602,Male,1,0,0,4,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),25.2,1,4694
1578,94603,Female,0,0,0,12,1,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,0,Mailed check,74.05,1,4149
1579,94608,Female,1,0,0,15,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),55.0,1,3167
1580,94611,Male,0,1,0,7,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,89.75,1,3807
1581,94706,Male,0,1,0,14,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.15,1,4550
1582,94801,Male,1,1,0,3,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.6,1,3019
1583,94804,Male,0,0,0,16,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.25,1,2827
1584,94805,Male,0,1,0,65,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,0,Credit card (automatic),72.45,1,4415
1585,94901,Female,0,0,0,42,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.2,1,2317
1586,94928,Male,0,1,0,6,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,82.85,1,4458
1587,94939,Male,1,1,0,53,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.85,1,5860
1588,94945,Female,0,1,0,5,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,83.6,1,4565
1589,94950,Male,0,0,0,68,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,108.45,1,4454
1590,94965,Female,0,1,0,3,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),91.5,1,5646
1591,94973,Male,0,1,0,12,1,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),80.85,1,4306
1592,95003,Female,0,0,0,43,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),49.05,1,4044
1593,95005,Male,1,1,0,68,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.3,1,6284
1594,95006,Male,1,0,0,25,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,88.95,1,3878
1595,95008,Male,1,1,0,66,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,110.85,1,4281
1596,95014,Female,0,1,0,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),114.2,1,5947
1597,95017,Male,1,1,0,27,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),36.5,1,4564
1598,95018,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,70.75,1,3963
1599,95023,Male,0,0,0,3,0,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,40.15,1,4710
1600,95037,Male,1,1,0,29,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.45,1,2233
1601,95050,Female,0,1,0,36,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),97.35,1,4544
1602,95076,Male,0,0,0,1,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,45.3,1,4954
1603,95111,Male,0,0,0,2,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,94.95,1,4493
1604,95113,Female,0,0,1,12,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.55,1,4162
1605,95121,Male,0,1,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,23.45,1,4517
1606,95127,Male,0,0,0,1,0,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,29.7,1,3383
1607,95129,Female,0,1,0,59,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,101.1,1,4160
1608,95132,Female,0,0,0,3,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,50.65,1,2876
1609,95135,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.4,1,2294
1610,95136,Female,1,1,0,1,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,90.6,1,2905
1611,95139,Male,1,1,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,86.85,1,5204
1612,95209,Female,1,1,0,29,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.05,1,3179
