,Zip Code,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Churn,CLTV,Gender_Female,Gender_Male,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Multiple Lines_No,Multiple Lines_No phone service,Multiple Lines_Yes,Online Security_No,Online Security_No internet service,Online Security_Yes,Online Backup_No,Online Backup_No internet service,Online Backup_Yes,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Streaming TV_No,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_No internet service,Streaming Movies_Yes
595,93021,0,0,0,-1.2773538915070082,1,0,0.20399793724066353,1,0.2862957590772301,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
596,93022,1,0,0,-1.1959189459509803,1,1,0.734073544906647,1,-0.7094295937139066,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
597,93035,0,1,0,-0.38156949039070026,1,1,1.1661100903397372,1,-0.8243860011668731,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
598,93040,0,1,0,-1.2773538915070082,1,1,0.32363882674521144,1,0.9751889360931693,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
599,93060,0,0,0,1.3285643662858877,1,1,1.4751823882264867,1,1.3530235988246107,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
600,93067,0,0,0,-0.6665917998367983,1,1,0.01456652885846233,1,0.27192620814560925,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
601,93101,1,1,0,1.3692818390639017,1,1,1.154478337193462,1,0.06652615659361759,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
602,93103,0,0,0,-1.2773538915070082,1,1,0.22559976451231778,1,1.1315634609372782,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
603,93108,0,1,0,0.8399546929497197,1,0,0.968370286853054,1,0.9658909913727087,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
604,93110,1,1,0,1.4914342573979436,1,1,1.4502572029130394,1,0.2600924603195686,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
605,93201,0,1,0,-0.7887442181708402,0,1,-0.5321258690164866,1,-1.47524213159911,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
606,93202,0,0,0,-1.1552014731729663,1,1,0.6941932484051313,1,-0.9951300769426028,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
607,93205,0,0,0,-0.8294616909488542,1,1,1.3937601162025581,1,-1.685713789362262,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
608,93206,0,0,0,-1.2773538915070082,0,1,-1.3164383668796351,1,0.8331839621806811,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
609,93208,0,1,0,0.8806721657277337,1,0,1.5150626847280024,1,1.5119339267742997,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
610,93215,0,1,0,0.6363673290596497,1,1,1.2791042637606995,1,0.28375995597164994,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
611,93221,0,0,0,-1.2366364187289942,1,1,-0.5636977704135202,1,-0.225091200548099,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
612,93251,0,0,0,-0.1372646537226163,1,1,1.1245681148173248,1,0.6286291783305495,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
613,93252,1,1,0,-0.7073092726148122,1,1,0.607785939318513,1,-1.525112926008853,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
614,93268,0,1,0,-0.6258743270587842,1,1,0.18738114703169853,1,0.05807347957501711,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
615,93270,1,0,0,0.9621071112837616,1,1,1.3289546343875944,1,1.0182975888880317,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
616,93272,1,0,0,-0.46300443594672824,1,1,0.9800020399993293,1,0.35391717522603394,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
617,93402,0,0,1,-1.2773538915070082,1,0,-0.6251798941866905,1,0.13752864354986163,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
618,93426,1,0,0,-1.2773538915070082,1,1,0.17907275192721603,1,-1.331546622282902,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
619,93427,0,0,0,-1.2773538915070082,1,1,0.690869890363338,1,-0.366250906758727,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
620,93442,0,1,0,0.1070401829454677,1,1,0.18405778898990524,1,0.8560061901309025,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
621,93444,1,1,0,-0.015112235388574289,1,0,1.3821283630562824,1,-0.24284182228716,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
622,93465,0,1,0,0.02560523738943971,1,1,1.294059374948768,1,0.05131133796013672,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
623,93512,0,0,0,-1.2773538915070082,1,1,0.783923915533542,1,-0.12365907632489323,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
624,93526,0,1,0,-0.9923315820609102,1,1,0.9783403609784329,1,-1.2351861042708565,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
625,93527,0,0,0,-1.114484000394952,1,1,1.0464692008351895,1,0.5542456205668653,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
626,93528,0,1,0,-1.2366364187289942,1,1,0.19735122115707743,1,0.13414757274242142,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
627,93534,0,1,0,0.39206249239156565,0,0,-1.037276291369023,1,-1.9917006974355995,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
628,93541,1,1,0,0.31062754683553767,1,1,0.9899721141247082,1,1.078311595720095,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
629,93553,0,0,0,1.0028245840617755,1,1,1.6014699938146209,1,0.28545049137537004,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
630,93560,0,0,0,-1.2773538915070082,0,0,-0.9591773773868874,1,0.29305790069211046,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
631,93561,0,0,0,0.2291926012795097,1,1,1.1461699420889795,1,0.7385139795723558,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
632,93591,1,0,0,-1.2366364187289942,0,1,-1.339701873172186,1,0.9912490224285102,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
633,93608,0,0,0,-0.9923315820609102,1,1,1.2824276218024924,1,-1.7220603005422441,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
634,93612,1,0,0,-1.0330490548389242,1,1,0.6659447050498906,1,-2.016213460789541,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
635,93615,1,0,0,-0.055829708166588284,1,1,1.1694334483815305,1,0.8128975373360401,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
636,93618,0,0,0,-0.5851568542807702,1,1,0.8387593232231267,1,-1.4304429434005275,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
637,93621,1,0,0,-0.7480267453928262,1,1,1.3322779924293873,1,-1.7820743073743075,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
638,93624,0,1,0,-0.17798212650063028,1,0,1.3738199679518,1,-0.5327686440251564,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
639,93625,1,0,0,-0.7073092726148122,1,1,0.3136687526198325,1,0.12907596653126113,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
640,93628,0,0,0,-1.114484000394952,1,1,0.817157495951472,1,0.15527926528892264,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
641,93643,0,0,0,-1.2773538915070082,1,1,0.4117078148527262,1,-1.3898700937112451,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
642,93644,0,0,0,-1.2773538915070082,0,1,-0.9807792046585418,1,-1.5656857756981353,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
643,93647,0,1,0,-1.1552014731729663,0,1,-0.5387725851000726,1,-0.3763941191810476,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
644,93651,0,1,0,0.8399546929497197,1,1,1.117921398733739,1,1.7587520957174338,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
645,93665,1,1,0,1.0842595296178037,1,1,0.9667086078321572,1,0.8365650329881213,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
646,93668,1,1,0,0.5549323835036216,1,1,1.194358633694978,1,1.108741232987057,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
647,93673,0,0,0,-0.7480267453928262,1,1,0.5213786302318951,1,-0.207340578809038,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
648,93702,0,0,0,-0.055829708166588284,1,1,-0.31610759629994145,1,-1.2402577104820167,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
649,93706,0,1,0,-0.7887442181708402,0,1,-0.3426944606342854,1,0.6861073820570328,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
650,93711,0,0,0,0.1070401829454677,1,0,0.35188737010045174,1,-1.3653573303573039,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
651,93906,0,0,0,-1.2366364187289942,1,1,0.3635191232467275,1,0.23304389386004706,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
652,93924,0,0,0,-1.2773538915070082,1,1,0.31533043164072894,1,0.2955937037976906,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
653,93928,1,0,0,-0.3001345448346723,1,1,0.8287892490977479,1,-0.2724261918522617,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
654,93932,1,0,0,-0.6665917998367983,1,1,1.051454237897879,1,-1.4473482974377285,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
655,93933,1,0,0,-1.2773538915070082,1,1,0.1574709246555613,1,-0.9528666918496004,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
656,93954,1,1,0,0.1477576557234817,1,1,0.6808998162379591,1,-1.1489687986811314,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
657,94005,0,0,0,-1.2773538915070082,1,0,-1.5075314542827327,1,-0.20987638191461813,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
658,94010,0,0,0,-0.9516141092828962,1,1,0.6160943344229955,1,-0.7440855694901685,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
659,94014,0,0,0,-0.9923315820609102,1,1,0.5097468770856194,1,0.5669246360947661,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
660,94015,1,0,0,0.5142149107256077,1,0,-0.06851742218636273,1,-1.4760873993009702,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
661,94027,0,0,0,-0.3001345448346723,1,0,-1.3114533298169457,1,-0.525161234708416,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
662,94043,0,0,0,-0.7887442181708402,1,0,1.1096130036292566,1,0.9506761727392279,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
663,94105,0,0,0,0.5549323835036216,1,1,0.9617235707694679,1,-0.8641135831542953,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
664,94109,1,0,0,-0.3001345448346723,1,0,1.3688349308891106,1,-0.09914631297095183,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
665,94110,0,0,0,-0.5851568542807702,1,1,0.5728906798796866,1,-0.9249728576882188,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
666,94114,0,1,0,1.1249770023958177,1,1,1.0298524106262243,1,-0.22931753905739924,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
667,94117,0,1,0,-0.09654718094460228,1,1,0.9733553239157432,1,-0.25805664092064085,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
668,94122,0,0,0,-1.2773538915070082,1,1,-0.33272438650890646,1,-1.5098981073753721,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
669,94123,1,0,0,0.2699100740575237,1,1,1.0265290525844315,1,0.4156217174618174,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
670,94129,0,0,0,-1.2773538915070082,1,1,0.9916337931456046,1,-0.31046323843596385,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
671,94130,1,1,0,-0.055829708166588284,1,1,1.1345381889427042,1,-0.29609368750434306,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
672,94402,1,0,0,-1.1959189459509803,1,1,0.3751508763930029,1,-1.242793513587597,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
673,94520,1,0,0,-1.2773538915070082,1,1,0.16577931976004381,1,0.5550908882687253,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
674,94521,0,1,1,-1.0330490548389242,0,1,-1.0057043899719893,1,-0.7440855694901685,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
675,94523,0,1,0,1.1656944751738316,1,1,1.3555414987219385,1,0.5162085739831631,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
676,94525,0,0,1,0.2699100740575237,0,0,-1.1519321438108814,1,-1.0940263980602285,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
677,94526,0,1,0,-0.9108966365048822,1,1,0.18405778898990524,1,-1.8919591086161138,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
678,94533,0,0,0,-1.2773538915070082,1,1,0.5130702351274127,1,-1.1362897831532308,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
679,94535,0,1,0,1.4099993118419156,1,1,0.9833253980411222,1,-0.04420391235004871,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
680,94538,0,1,1,-1.0737665276169381,1,1,-0.6700452277508961,1,0.1054084708791798,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
681,94539,0,0,0,-1.2773538915070082,1,1,-1.5008847381991466,1,-0.16507719371603558,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
682,94542,1,0,0,0.02560523738943971,1,1,1.5183860427697957,1,-0.8446724260115143,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
683,94556,0,0,0,-1.2366364187289942,1,0,0.19735122115707743,1,0.7748604907523379,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
684,94559,1,1,0,-1.0330490548389242,1,1,1.1461699420889795,1,-1.6172471055115982,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
685,94563,0,1,0,-1.2773538915070082,1,1,0.6659447050498906,1,-1.4989096272511915,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
686,94567,0,0,0,0.7992372201717056,1,1,1.337263029492077,1,0.19416157957448485,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
687,94568,0,0,0,-0.4222869631687143,1,1,-0.3426944606342854,1,-1.6527483489897201,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
688,94572,0,1,0,0.5956498562816357,1,1,0.6825614952588556,1,-0.6502608545837032,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
689,94574,0,0,0,0.02560523738943971,1,1,0.6177560134438919,1,0.8923527013108845,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
690,94576,0,0,0,-0.5851568542807702,0,1,-1.0389379703899193,1,0.9075675199443655,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
691,94586,0,0,0,-0.34085201761268624,1,1,0.850391076369402,1,0.9684267944782888,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
692,94589,0,1,0,-1.2773538915070082,1,1,0.8636845085365743,1,0.8957337721183247,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
693,94590,0,0,0,-1.1552014731729663,1,0,0.8254658910559546,1,0.24403237398422767,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
694,94601,0,0,0,-1.2366364187289942,0,1,-0.5155090788075216,1,1.16199309820424,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
695,94608,0,0,1,-1.2773538915070082,1,0,-1.4958997011364572,1,-1.512433910480952,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
696,94609,0,0,0,-0.5444393815027563,1,1,1.0099122623754666,1,1.2084828218065424,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
697,94618,0,0,0,-0.4222869631687143,1,1,1.2159604609666324,1,0.24825871249352793,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
698,94703,0,0,0,-1.1552014731729663,1,1,0.17574939388542274,1,-0.6764641533413647,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
699,94705,0,1,0,-1.1552014731729663,1,1,0.3286238638079011,1,-0.3273685924731648,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
700,94708,0,0,0,-1.1552014731729663,1,0,-0.4772904613269021,1,-0.0010952595551862586,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
701,94709,0,0,0,-1.0330490548389242,1,1,0.4947917658975512,1,0.09526525845685922,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
702,94803,1,0,0,-0.5444393815027563,1,1,0.5014384819811368,1,-0.5792583676274592,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
703,94805,0,1,0,-1.114484000394952,1,1,0.46488154352141403,1,-0.8446724260115143,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
704,94901,1,1,0,-0.9923315820609102,1,1,0.5213786302318951,1,-0.8091711825333923,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
705,94937,0,0,0,-1.2773538915070082,1,1,-0.48726053545228104,1,0.31926119944977194,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
706,94940,0,1,0,-1.2366364187289942,1,0,0.38678262953927867,1,-0.05096605396492909,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
707,94941,0,0,0,-1.1959189459509803,1,1,1.127891472859118,1,-0.4093595595535895,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
708,94945,1,0,0,-0.7887442181708402,1,1,1.197681991736771,1,-0.9562477626570406,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
709,94949,0,1,0,-0.17798212650063028,1,1,0.8420826812649196,1,1.3166770876446288,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
710,94965,0,0,0,-0.7073092726148122,1,0,-0.4390718438462826,1,-1.9553541862556174,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
711,94970,1,0,0,-0.9108966365048822,1,1,0.48149833373037904,1,-0.46007562166519234,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
712,95004,0,0,0,-1.114484000394952,1,1,0.9999421882500872,1,1.0994432882665963,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
713,95006,0,0,0,-1.2366364187289942,1,1,0.6958549274260277,1,-1.8708274160696126,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
714,95030,0,0,0,-1.2773538915070082,1,0,-0.6766919438344823,1,-1.0111901632779436,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
715,95032,1,0,0,-1.114484000394952,1,1,0.8221425330141617,1,-1.421990266381927,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
716,95039,1,1,0,-1.2773538915070082,1,1,0.707486680572303,1,0.3742036000706751,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
